Koordinatensystem : Lambert konform konisch
Rechtswert        : 4218500 Meter
Hochwert          : 2850500 Meter
Hoehenlage        : 45 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4218500 2850500  7 27 19  23.9 1016 150  2.6 1  9.3  49   85   77 358 -463  0
4218500 2850500  7 27 20  22.1 1016 154  2.3 1  9.7  55    9   29 353 -450  0
4218500 2850500  7 27 21  20.6 1017 134  2.7 1 10.1  63    0    0 346 -437  0
4218500 2850500  7 27 22  19.4 1017 145  3.0 1 10.5  72    0    0 341 -427  0
4218500 2850500  7 27 23  18.2 1017 145  2.6 0 10.7  79    0    0 334 -420  0
4218500 2850500  7 27 24  17.0 1018 134  2.5 0 10.6  84    0    0 327 -414  0
4218500 2850500  7 28  1  16.5 1018 125  3.1 0 10.5  88    0    0 324 -408  0
4218500 2850500  7 28  2  15.8 1018 119  2.5 0 10.3  90    0    0 321 -403  0
4218500 2850500  7 28  3  15.6 1018 113  2.6 0 10.2  92    0    0 320 -399  0
4218500 2850500  7 28  4  14.7 1018 102  2.5 0 10.1  94    0    0 318 -396  0
4218500 2850500  7 28  5  14.9 1018 127  2.8 0 10.0  96    0    6 317 -394  0
4218500 2850500  7 28  6  16.2 1018 105  2.6 0 10.4  95   41   49 319 -395  0
4218500 2850500  7 28  7  18.6 1018 131  3.1 0 10.7  86  156   82 323 -403  0
4218500 2850500  7 28  8  20.8 1018 132  2.4 0 10.3  72  296   97 329 -419  0
4218500 2850500  7 28  9  23.6 1019 154  3.4 0 10.0  60  432  107 336 -440  0
4218500 2850500  7 28 10  25.6 1018 158  4.1 0  9.4  49  546  119 346 -462  0
4218500 2850500  7 28 11  26.7 1018 150  4.4 0  8.4  40  633  128 351 -481  0
4218500 2850500  7 28 12  27.7 1018 117  3.9 0  8.1  36  663  147 357 -498  0
4218500 2850500  7 28 13  28.7 1018 124  5.0 0  8.4  35  664  158 363 -509  0
4218500 2850500  7 28 14  28.8 1017 156  4.4 0  8.5  35  639  155 367 -514  0
4218500 2850500  7 28 15  29.4 1017 127  5.2 0  8.9  35  542  170 369 -516  0
4218500 2850500  7 28 16  29.6 1017 146  4.5 0  9.0  35  433  166 372 -515  0
4218500 2850500  7 28 17  29.5 1016 150  4.1 0  8.9  35  324  143 371 -508  0
4218500 2850500  7 28 18  29.1 1016 141  4.7 1  9.2  36  194  120 373 -497  0
4218500 2850500  7 28 19  27.6 1015 117  3.1 0  9.3  39   75   85 369 -483  0
4218500 2850500  7 28 20  25.4 1015  97  2.7 0  9.5  44    6   29 360 -467  0
4218500 2850500  7 28 21  22.6 1016  96  3.2 0  9.7  52    0    0 351 -453  0
4218500 2850500  7 28 22  21.1 1016  94  3.0 0 10.0  61    0    0 344 -443  0
4218500 2850500  7 28 23  20.1 1016  94  2.8 0 10.1  66    0    0 340 -436  0
4218500 2850500  7 28 24  18.6 1016  76  2.9 0 10.1  72    0    0 336 -430  0
4218500 2850500  7 29  1  18.7 1016  75  3.0 0 10.2  76    0    0 334 -425  0
4218500 2850500  7 29  2  18.7 1016  83  3.2 0 10.2  76    0    0 334 -422  0
4218500 2850500  7 29  3  18.1 1016  77  2.7 0 10.0  76    0    0 332 -418  0
4218500 2850500  7 29  4  17.8 1016  85  2.8 1  9.9  77    0    0 331 -415  0
4218500 2850500  7 29  5  17.3 1016  83  2.5 2  9.9  79    0    4 331 -412  0
4218500 2850500  7 29  6  18.3 1016  70  1.5 2 10.2  80   30   47 331 -411  0
4218500 2850500  7 29  7  20.5 1016  92  2.2 0 10.6  75  131   92 333 -416  0
4218500 2850500  7 29  8  23.3 1016 106  1.6 0 11.0  67  267  115 340 -429  0
4218500 2850500  7 29  9  26.1 1016  84  1.7 0 11.4  58  399  133 350 -448  0
4218500 2850500  7 29 10  28.0 1016  87  2.2 0 11.7  52  502  154 360 -468  0
4218500 2850500  7 29 11  29.2 1016 125  2.4 0 11.8  48  582  169 368 -487  0
4218500 2850500  7 29 12  30.1 1015 121  1.7 0 11.4  44  611  190 373 -503  0
4218500 2850500  7 29 13  30.9 1015 115  2.3 1 10.8  40  565  232 377 -513  0
4218500 2850500  7 29 14  31.2 1014 106  2.7 1 10.8  38  513  244 382 -519  0
4218500 2850500  7 29 15  31.6 1014 138  2.3 2 11.1  38  418  251 386 -519  0
4218500 2850500  7 29 16  31.4 1013  81  2.5 2 11.1  38  307  239 388 -516  0
4218500 2850500  7 29 17  31.3 1013  77  3.6 2 11.0  38  201  204 387 -509  0
4218500 2850500  7 29 18  31.1 1012  80  3.2 2 11.0  38   88  156 387 -498  0
4218500 2850500  7 29 19  29.9 1012  87  3.3 1 11.1  40   48   92 382 -486  0
4218500 2850500  7 29 20  26.8 1012  74  2.9 2 11.1  46    3   30 375 -472  0
4218500 2850500  7 29 21  25.0 1012  74  2.9 2 11.2  53    0    0 367 -459  0
4218500 2850500  7 29 22  23.7 1012  77  2.7 2 11.4  60    0    0 361 -448  0
4218500 2850500  7 29 23  22.7 1012  84  2.9 1 11.6  65    0    0 355 -441  0
4218500 2850500  7 29 24  22.0 1012  83  3.3 0 11.6  68    0    0 350 -437  0
4218500 2850500  7 30  1  22.3 1012 108  3.9 1 11.4  68    0    0 349 -432  0
4218500 2850500  7 30  2  21.6 1012  95  3.0 1 11.3  68    0    0 350 -427  0
4218500 2850500  7 30  3  20.5 1012  84  2.9 0 11.2  71    0    0 344 -422  0
4218500 2850500  7 30  4  19.8 1012  84  2.8 1 11.0  74    0    0 342 -418  0
4218500 2850500  7 30  5  19.7 1011  84  3.1 2 11.0  76    0    7 345 -414  0
4218500 2850500  7 30  6  20.5 1011  87  2.9 2 10.8  73   30   48 347 -414  0
4218500 2850500  7 30  7  22.1 1011  79  3.6 2 10.9  68  120   94 350 -419  0
4218500 2850500  7 30  8  23.4 1011  90  3.0 2 11.0  63  253  120 353 -431  0
4218500 2850500  7 30  9  26.0 1011  97  2.5 2 11.3  58  399  135 360 -449  0
4218500 2850500  7 30 10  28.9 1011 115  3.2 2 11.3  49  523  146 371 -469  0
4218500 2850500  7 30 11  30.2 1010  97  4.4 2 10.3  40  575  175 379 -489  0
4218500 2850500  7 30 12  30.9 1010  96  5.1 2  9.7  35  570  216 384 -506  0
4218500 2850500  7 30 13  31.3 1009 101  5.6 2 10.0  35  576  227 389 -519  0
4218500 2850500  7 30 14  32.0 1008  99  5.1 1  9.8  33  581  205 390 -527  0
4218500 2850500  7 30 15  32.2 1008 100  4.9 1  8.9  30  484  217 388 -528  0
4218500 2850500  7 30 16  32.1 1007 111  5.0 1  8.7  29  390  201 388 -526  0
4218500 2850500  7 30 17  31.4 1006  87  4.4 1  9.4  32  281  173 387 -519  0
4218500 2850500  7 30 18  30.2 1006  78  5.0 1 10.0  36  155  140 383 -508  0
4218500 2850500  7 30 19  29.2 1005  88  3.5 1 10.0  38   54   92 378 -497  0
4218500 2850500  7 30 20  27.7 1005  66  3.9 2  9.8  40    4   30 376 -484  0
4218500 2850500  7 30 21  26.8 1005  74  4.6 3  9.6  42    0    0 376 -469  0
4218500 2850500  7 30 22  25.1 1006  98  3.4 3 10.0  47    0    0 374 -458  0
4218500 2850500  7 30 23  22.9 1006  70  2.5 3 10.7  57    0    0 369 -451  0
4218500 2850500  7 30 24  22.0 1006  88  2.2 3 11.3  66    0    0 364 -444  0
4218500 2850500  7 31  1  21.0 1006  48  2.5 3 11.6  71    0    0 361 -440  0
4218500 2850500  7 31  2  21.7 1005  76  2.5 3 11.7  73    0    0 361 -436  0
4218500 2850500  7 31  3  20.5 1005  57  2.4 2 11.8  74    0    0 357 -433  0
4218500 2850500  7 31  4  20.8 1004  78  2.7 1 12.0  78    0    0 350 -430  0
4218500 2850500  7 31  5  20.5 1004  75  2.4 1 12.2  79    0    3 348 -428  0
4218500 2850500  7 31  6  20.9 1004  82  3.2 2 12.5  80   31   50 349 -428  0
4218500 2850500  7 31  7  22.2 1004  99  2.6 4 12.9  79   39  108 360 -435  0
4218500 2850500  7 31  8  22.9 1004  89  2.0 5 13.4  77  111  176 374 -447  0
4218500 2850500  7 31  9  24.2 1004  75  2.5 4 13.9  75  254  206 379 -464  0
4218500 2850500  7 31 10  26.7 1004  60  2.0 3 14.3  69  432  192 380 -480  0
4218500 2850500  7 31 11  28.1 1003  75  2.4 2 14.4  62  522  204 382 -494  0
4218500 2850500  7 31 12  29.4 1003 104  3.3 2 13.6  54  422  298 385 -501  0
4218500 2850500  7 31 13  29.5 1003 104  3.5 2 13.3  51  308  344 390 -502  0
4218500 2850500  7 31 14  29.9 1003  93  3.8 2 13.3  50  211  353 392 -505  0
4218500 2850500  7 31 15  30.1 1002 115  2.7 3 12.7  47  264  309 395 -509  0
4218500 2850500  7 31 16  31.2 1002 107  3.5 2 12.5  45  218  267 395 -503  0
4218500 2850500  7 31 17  30.7 1001 125  2.5 1 12.4  44  189  209 384 -494  0
4218500 2850500  7 31 18  30.6 1001 122  2.8 1 12.1  43  112  154 373 -479  0
4218500 2850500  7 31 19  28.9 1001 104  2.6 2 12.0  45   60   90 370 -465  0
4218500 2850500  7 31 20  27.0 1001  86  2.5 3 12.2  51    5   30 370 -458  0
4218500 2850500  7 31 21  25.4 1002  72  1.7 4 12.5  58    0    0 372 -452  0
4218500 2850500  7 31 22  23.5 1002  76  2.6 3 12.7  65    0    0 366 -447  0
4218500 2850500  7 31 23  23.4 1002  79  2.3 2 12.8  70    0    0 353 -444  0
4218500 2850500  7 31 24  23.0 1002  96  2.6 1 12.9  71    0    0 340 -442  0
4218500 2850500  8  1  1  21.8 1002  86  2.3 0 12.8  77    0    0 328 -439  0
4218500 2850500  8  1  2  21.0 1002  69  2.3 0 12.8  79    0    0 323 -438  0
4218500 2850500  8  1  3  20.1 1002  85  3.1 0 12.8  83    0    0 319 -435  0
4218500 2850500  8  1  4  20.7 1002  84  2.8 0 13.0  85    0    0 319 -431  0
4218500 2850500  8  1  5  20.2 1002 100  2.5 1 13.0  85    0    0 323 -429  0
4218500 2850500  8  1  6  20.7 1002  91  2.6 3 12.9  84    5   34 336 -428  0
4218500 2850500  8  1  7  22.7 1002  75  2.2 2 13.3  80   85  102 342 -432  0
4218500 2850500  8  1  8  24.8 1002 119  1.7 0 13.5  72  251  135 337 -441  0
4218500 2850500  8  1  9  27.0 1002 132  1.5 0 13.4  63  358  173 341 -453  0
4218500 2850500  8  1 10  28.7 1002 110  2.6 0 13.7  57  454  204 354 -467  0
4218500 2850500  8  1 11  30.0 1002 131  3.2 1 13.6  52  518  230 366 -478  0
4218500 2850500  8  1 12  31.3 1002 132  2.4 1 13.1  47  552  249 378 -482  0
4218500 2850500  8  1 13  31.6 1001 321  1.7 1 12.8  44  529  271 386 -485  0
4218500 2850500  8  1 14  30.7 1000  65  2.9 2 13.0  45  148  379 391 -489  0
4218500 2850500  8  1 15  27.6 1000 130  3.2 7 13.1  51    0  107 405 -499  0
4218500 2850500  8  1 16  24.0 1000 227  5.9 7 12.7  60    0   58 411 -506  0
4218500 2850500  8  1 17  20.9 1001 229  4.9 7 13.2  76    0   48 400 -501  0
4218500 2850500  8  1 18  21.0 1001 291  3.2 7 14.0  89    0   70 395 -492  0
4218500 2850500  8  1 19  20.8 1002 318  3.1 7 14.3  91    0   43 394 -481  0
4218500 2850500  8  1 20  20.4 1002 240  1.9 8 14.2  91    0   13 397 -469  0
4218500 2850500  8  1 21  20.1 1003 228  3.1 8 14.0  92    0    0 399 -459  0
4218500 2850500  8  1 22  20.2 1003 239  2.6 8 14.1  94    0    0 399 -453  0
4218500 2850500  8  1 23  20.1 1003 232  2.6 8 14.2  94    0    0 399 -450  0
4218500 2850500  8  1 24  19.8 1004 238  2.9 8 13.9  93    0    0 398 -447  0
4218500 2850500  8  2  1  20.2 1004 257  2.3 8 14.2  95    0    0 399 -444  0
4218500 2850500  8  2  2  20.1 1004 249  3.1 8 14.5  97    0    0 401 -440  0
4218500 2850500  8  2  3  20.2 1004 265  3.2 8 14.4  96    0    0 401 -437  0
4218500 2850500  8  2  4  19.8 1004 272  3.1 8 14.1  95    0    0 401 -436  0
4218500 2850500  8  2  5  19.6 1004 267  4.6 8 13.9  95    0    0 399 -433  0
4218500 2850500  8  2  6  18.6 1005 266  4.6 7 13.4  95    0   12 393 -428  0
4218500 2850500  8  2  7  18.3 1006 269  4.8 8 12.7  94    0   28 391 -428  0
4218500 2850500  8  2  8  17.9 1007 273  4.4 8 12.3  93    0   88 394 -433  0
4218500 2850500  8  2  9  18.0 1007 260  4.5 8 11.9  92    0  156 394 -440  0
4218500 2850500  8  2 10  18.2 1008 261  4.7 7 11.9  90    0  191 391 -444  0
4218500 2850500  8  2 11  18.1 1008 263  4.3 7 11.9  90    0  208 388 -453  0
4218500 2850500  8  2 12  18.1 1009 266  4.8 8 11.7  89    0  182 391 -456  0
4218500 2850500  8  2 13  18.7 1009 284  4.7 7 11.5  86    0  215 392 -445  0
4218500 2850500  8  2 14  19.9 1009 308  3.8 6 11.4  81   14  294 388 -438  0
4218500 2850500  8  2 15  20.1 1010 306  2.7 6 11.4  77   24  292 386 -436  0
4218500 2850500  8  2 16  21.4 1009 302  2.4 6 11.3  73   55  282 387 -438  0
4218500 2850500  8  2 17  21.7 1009 316  2.7 6 11.4  70   79  233 388 -441  0
4218500 2850500  8  2 18  21.2 1010 344  2.9 5 11.7  72   46  156 384 -439  0
4218500 2850500  8  2 19  20.8 1010 337  3.1 5 11.6  74   30   88 378 -432  0
4218500 2850500  8  2 20  19.6 1010 354  2.8 6 11.1  75    0   18 379 -424  0
4218500 2850500  8  2 21  17.9 1011 357  2.0 4 10.9  80    0    0 370 -418  0
4218500 2850500  8  2 22  17.0 1011 323  1.2 3 10.9  87    0    0 356 -415  0
4218500 2850500  8  2 23  16.0 1011 318  2.3 2 10.7  90    0    0 345 -414  0
4218500 2850500  8  2 24  15.5 1011 323  2.2 1 10.3  92    0    0 334 -414  0
4218500 2850500  8  3  1  15.1 1011 315  2.1 0 10.2  93    0    0 324 -415  0
4218500 2850500  8  3  2  14.7 1011 285  1.9 0 10.1  95    0    0 319 -414  0
4218500 2850500  8  3  3  13.9 1011 286  2.1 0  9.8  96    0    0 318 -414  0
4218500 2850500  8  3  4  13.7 1011 329  1.9 1  9.5  96    0    0 320 -414  0
4218500 2850500  8  3  5  13.5 1011 285  1.1 1  9.5  97    0    0 322 -413  0
4218500 2850500  8  3  6  14.8 1011 294  2.0 2  9.9  98   22   36 327 -412  0
4218500 2850500  8  3  7  16.6 1011 281  1.7 1 11.0  98  129   76 333 -411  0
4218500 2850500  8  3  8  18.3 1011 304  2.8 1 11.5  92  257   95 333 -411  0
4218500 2850500  8  3  9  19.6 1011 292  2.7 1 10.6  77  443   83 336 -413  0
4218500 2850500  8  3 10  21.2 1011 288  3.4 2  9.3  62  571   86 341 -415  0
4218500 2850500  8  3 11  22.4 1011 319  3.1 2  8.4  51  651   96 348 -415  0
4218500 2850500  8  3 12  23.4 1011 310  3.1 3  8.1  46  686  111 355 -415  0
4218500 2850500  8  3 13  24.4 1010 301  2.1 2  7.9  43  689  120 358 -414  0
4218500 2850500  8  3 14  24.9 1010 307  2.4 2  7.6  39  626  140 356 -414  0
4218500 2850500  8  3 15  25.8 1010 357  3.0 3  7.9  39  573  129 364 -415  0
4218500 2850500  8  3 16  25.8 1009  31  2.2 3  8.6  41  470  123 372 -417  0
4218500 2850500  8  3 17  25.6 1009  25  2.8 3  9.1  44  280  145 373 -416  0
4218500 2850500  8  3 18  24.9 1009 359  2.4 4  9.5  47  144  122 375 -415  0
4218500 2850500  8  3 19  23.7 1009  14  2.5 5  9.4  49   57   74 380 -413  0
4218500 2850500  8  3 20  21.8 1009  28  2.5 4  9.0  52    1   16 374 -410  0
4218500 2850500  8  3 21  19.8 1009  60  2.2 3  9.2  60    0    0 359 -407  0
4218500 2850500  8  3 22  18.5 1009  63  2.0 1  9.7  70    0    0 340 -404  0
4218500 2850500  8  3 23  17.4 1009  78  2.7 1 10.1  78    0    0 325 -402  0
4218500 2850500  8  3 24  17.5 1009  78  2.8 2 10.5  84    0    0 327 -400  0
4218500 2850500  8  4  1  17.5 1009  89  2.6 1 11.0  87    0    0 327 -399  0
4218500 2850500  8  4  2  16.9 1009  95  2.7 1 11.2  91    0    0 322 -399  0
4218500 2850500  8  4  3  16.4 1009 115  2.0 2 11.2  94    0    0 325 -400  0
4218500 2850500  8  4  4  15.7 1008  92  2.1 3 11.0  96    0    0 333 -400  0
4218500 2850500  8  4  5  16.1 1008  69  2.6 4 11.0  97    0    0 340 -400  0
4218500 2850500  8  4  6  17.1 1008  89  2.4 3 11.5  96   19   35 341 -400  0
4218500 2850500  8  4  7  19.0 1008  82  2.5 2 12.3  94    3   66 335 -399  0
4218500 2850500  8  4  8  20.8 1008  86  3.0 1 12.7  86  163  125 330 -399  0
4218500 2850500  8  4  9  22.4 1008  60  3.0 2 12.5  76  438   70 336 -398  0
4218500 2850500  8  4 10  23.4 1008  76  3.3 3 11.9  68  530   89 353 -398  0
4218500 2850500  8  4 11  23.3 1008  48  3.2 4 11.4  63  643   80 365 -398  0
4218500 2850500  8  4 12  24.5 1008  46  3.1 5 11.1  59  517  194 377 -397  0
4218500 2850500  8  4 13  25.9 1007  39  2.8 6 11.0  54  377  277 390 -397  0
4218500 2850500  8  4 14  26.0 1007  53  3.0 6 10.6  50  289  299 397 -397  0
4218500 2850500  8  4 15  25.5 1007  49  2.3 6 10.0  48  141  301 395 -396  0
4218500 2850500  8  4 16  25.0 1007 323  2.6 7  9.9  49    0  135 397 -396  0
4218500 2850500  8  4 17  22.6 1007 307  5.5 6 10.8  58    0  120 392 -397  0
4218500 2850500  8  4 18  19.7 1007 303  5.5 7 10.7  67    0   74 382 -396  0
4218500 2850500  8  4 19  19.3 1008 302  4.1 7  9.7  68    0   31 378 -395  0
4218500 2850500  8  4 20  19.0 1008 311  3.7 7  9.3  67    0    9 376 -394  0
4218500 2850500  8  4 21  18.8 1008 330  3.5 7  9.6  70    0    0 375 -393  0
4218500 2850500  8  4 22  18.8 1008 351  2.2 8 10.5  77    0    0 379 -392  0
4218500 2850500  8  4 23  19.1 1008 275  2.9 8 11.4  82    0    0 384 -393  0
4218500 2850500  8  4 24  18.1 1008 296  3.5 8 11.7  86    0    0 382 -393  0
4218500 2850500  8  5  1  18.1 1008 319  3.5 7 11.7  90    0    0 375 -394  0
4218500 2850500  8  5  2  18.2 1008 324  2.5 6 11.9  90    0    0 367 -394  0
4218500 2850500  8  5  3  17.7 1007 338  2.7 7 11.9  91    0    0 365 -395  0
4218500 2850500  8  5  4  17.4 1007 339  3.3 7 12.0  94    0    0 369 -396  0
4218500 2850500  8  5  5  17.4 1007   8  3.2 8 12.1  96    0    0 374 -396  0
4218500 2850500  8  5  6  17.1 1007 309  1.5 8 11.9  96    0    8 379 -396  0
4218500 2850500  8  5  7  17.2 1007 287  1.4 8 12.0  97    0   20 378 -396  0
4218500 2850500  8  5  8  17.6 1007 350  2.2 8 12.3  98    0   39 378 -396  0
4218500 2850500  8  5  9  17.8 1007  14  2.8 7 12.5  97    0   74 374 -398  0
4218500 2850500  8  5 10  18.4 1007  29  2.2 8 12.5  95    0  109 376 -403  0
4218500 2850500  8  5 11  19.2 1008  19  1.9 8 12.5  91    0  195 384 -414  0
4218500 2850500  8  5 12  20.1 1008 359  1.8 7 12.4  86    6  295 381 -424  0
4218500 2850500  8  5 13  20.7 1007  21  1.9 7 12.3  81    3  269 379 -429  0
4218500 2850500  8  5 14  19.9 1007  69  2.9 8 12.3  82    0  159 383 -434  0
4218500 2850500  8  5 15  18.5 1007  97  1.6 7 12.3  87    0  161 380 -438  0
4218500 2850500  8  5 16  18.1 1007 116  2.1 7 12.4  93    0  128 373 -437  0
4218500 2850500  8  5 17  18.6 1007  96  2.1 6 12.8  96    0  103 369 -432  0
4218500 2850500  8  5 18  18.9 1007 129  1.4 5 12.9  94    4  125 359 -424  0
4218500 2850500  8  5 19  18.5 1007  63  1.5 5 12.8  94    9   83 352 -416  0
4218500 2850500  8  5 20  18.0 1007 182  1.7 7 12.8  97    0   13 360 -409  0
4218500 2850500  8  5 21  17.6 1007 201  1.1 7 12.8  99    0    0 367 -403  0
4218500 2850500  8  5 22  16.8 1008 229  1.4 6 12.4 100    0    0 358 -399  0
4218500 2850500  8  5 23  16.2 1008 249  1.6 5 11.6  98    0    0 345 -395  0
4218500 2850500  8  5 24  16.8 1008 229  1.8 6 11.6  98    0    0 344 -391  0
4218500 2850500  8  6  1  16.7 1008 242  2.3 4 11.9  98    0    0 340 -388  0
4218500 2850500  8  6  2  16.6 1008 292  2.0 6 11.7  98    0    0 339 -386  0
4218500 2850500  8  6  3  16.4 1008 262  2.2 7 11.7  99    0    0 352 -384  0
4218500 2850500  8  6  4  16.4 1007 283  1.8 7 11.5  98    0    0 357 -382  0
4218500 2850500  8  6  5  16.2 1007 313  1.2 6 11.4  97    0    0 351 -379  0
4218500 2850500  8  6  6  16.2 1007 226  1.3 6 11.3  98   10   34 345 -380  0
4218500 2850500  8  6  7  16.6 1007 250  1.9 5 11.3  96   44   92 339 -384  0
4218500 2850500  8  6  8  16.9 1008 226  1.1 5 11.2  93  155  136 335 -391  0
4218500 2850500  8  6  9  18.6 1008 221  0.8 4 11.2  88  311  150 335 -400  0
4218500 2850500  8  6 10  19.9 1008 261  1.4 4 11.1  79  413  172 335 -410  0
4218500 2850500  8  6 11  21.5 1008 281  1.1 3 10.7  70  482  194 337 -422  0
4218500 2850500  8  6 12  22.2 1008 351  2.1 3 10.6  64  425  261 338 -434  0
4218500 2850500  8  6 13  21.7 1007 317  2.6 4 10.5  63  226  346 343 -443  0
4218500 2850500  8  6 14  22.1 1007 316  2.5 5 10.5  63   97  342 351 -449  0
4218500 2850500  8  6 15  22.8 1007 336  2.7 5 10.5  61  123  312 357 -451  0
4218500 2850500  8  6 16  23.1 1007 357  2.3 4 10.4  59  318  203 357 -449  0
4218500 2850500  8  6 17  23.3 1006 330  2.9 5 10.0  56  228  167 357 -444  0
4218500 2850500  8  6 18  22.8 1006 315  2.3 5  9.7  54   78  137 358 -432  0
4218500 2850500  8  6 19  21.8 1007 344  2.1 5  9.6  56   26   75 354 -418  0
4218500 2850500  8  6 20  19.7 1007 348  2.0 5  9.8  63    0   10 348 -404  0
4218500 2850500  8  6 21  18.2 1007 359  1.9 4 10.2  74    0    0 339 -394  0
4218500 2850500  8  6 22  17.1 1007 344  2.3 3 10.3  81    0    0 328 -389  0
4218500 2850500  8  6 23  16.3 1007 342  2.0 2 10.3  86    0    0 318 -386  0
4218500 2850500  8  6 24  16.1 1008   5  2.4 1 10.2  88    0    0 308 -384  0
4218500 2850500  8  7  1  16.0 1007  19  2.2 0 10.3  90    0    0 299 -382  0
4218500 2850500  8  7  2  16.5 1007  23  2.3 0 10.6  91    0    0 296 -380  0
4218500 2850500  8  7  3  15.7 1007  13  2.4 0 10.7  93    0    0 295 -377  0
4218500 2850500  8  7  4  16.4 1007  28  2.3 3 11.1  96    0    0 306 -374  0
4218500 2850500  8  7  5  15.8 1007  23  2.4 7 11.3  98    0    0 333 -371  0
4218500 2850500  8  7  6  16.2 1007  23  2.2 7 11.3  99    0   18 348 -371  0
4218500 2850500  8  7  7  17.1 1007  35  2.7 6 11.7  98    1   65 346 -375  0
4218500 2850500  8  7  8  17.9 1007  31  2.9 7 11.8  94    1  112 348 -384  0
4218500 2850500  8  7  9  18.6 1008  41  2.7 8 11.8  89    1  161 358 -393  0
4218500 2850500  8  7 10  19.4 1008  45  2.4 8 11.8  85    3  217 365 -403  0
4218500 2850500  8  7 11  19.9 1008  18  2.8 7 12.2  84    5  262 365 -410  0
4218500 2850500  8  7 12  21.6 1008  39  3.2 6 11.9  77   41  351 362 -421  0
4218500 2850500  8  7 13  23.2 1008  63  3.0 6 11.4  66  120  386 365 -431  0
4218500 2850500  8  7 14  24.2 1008  22  2.2 5 11.0  59  314  339 366 -435  0
4218500 2850500  8  7 15  24.7 1007  16  2.2 4 10.5  54  356  282 362 -439  0
4218500 2850500  8  7 16  25.4 1007   5  2.2 4 10.3  51  230  267 361 -438  0
4218500 2850500  8  7 17  23.9 1007 334  3.5 5 10.4  53   75  218 363 -434  0
4218500 2850500  8  7 18  18.8 1007  32  3.0 7 10.9  68    0   96 361 -426  0
4218500 2850500  8  7 19  18.6 1008   6  2.2 7 11.7  86    0   40 360 -415  0
4218500 2850500  8  7 20  18.5 1008 294  1.0 8 12.5  92    0    5 364 -404  0
4218500 2850500  8  7 21  18.6 1008 333  0.7 8 13.1  97    0    0 368 -396  0
4218500 2850500  8  7 22  18.5 1009  13  2.4 8 13.2  97    0    0 368 -391  0
4218500 2850500  8  7 23  18.3 1009  20  1.4 7 12.7  95    0    0 363 -387  0
4218500 2850500  8  7 24  18.0 1009  29  1.2 7 12.3  94    0    0 357 -383  0
4218500 2850500  8  8  1  18.3 1009  52  2.0 8 12.5  95    0    0 362 -381  0
4218500 2850500  8  8  2  17.7 1009 314  1.2 7 12.6  97    0    0 362 -379  0
4218500 2850500  8  8  3  17.8 1009  60  1.2 8 12.3  96    0    0 362 -377  0
4218500 2850500  8  8  4  17.6 1009  42  2.2 7 12.2  95    0    0 362 -376  0
4218500 2850500  8  8  5  17.3 1009  47  2.2 8 12.0  96    0    0 361 -374  0
4218500 2850500  8  8  6  17.4 1009  52  2.3 7 11.6  93    1   24 360 -374  0
4218500 2850500  8  8  7  17.8 1009  64  2.3 6 11.6  91    2   67 352 -378  0
4218500 2850500  8  8  8  18.2 1009  64  2.6 6 11.6  89   12  159 348 -387  0
4218500 2850500  8  8  9  18.8 1009  56  1.7 6 11.2  84   57  269 349 -399  0
4218500 2850500  8  8 10  20.0 1009  74  1.3 5 10.8  76   97  349 348 -414  0
4218500 2850500  8  8 11  21.6 1009  35  1.5 6 10.6  68  226  407 355 -426  0
4218500 2850500  8  8 12  22.2 1009  84  2.0 6 10.6  64  185  446 364 -429  0
4218500 2850500  8  8 13  23.4 1008 145  2.0 7 10.8  62   93  428 373 -430  0
