Koordinatensystem : Lambert konform konisch
Rechtswert        : 4218500 Meter
Hochwert          : 2850500 Meter
Hoehenlage        : 45 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4218500 2850500  7 23 12  16.9 1015 303  3.2 7 11.6  93    0  139 377 -497  1
4218500 2850500  7 23 13  16.7 1016 324  2.5 7 11.3  94    0  184 372 -510  1
4218500 2850500  7 23 14  17.2 1015 321  2.2 8 11.3  94    0  202 371 -516  1
4218500 2850500  7 23 15  17.4 1015 279  1.2 8 11.5  93    0  155 373 -516  1
4218500 2850500  7 23 16  18.0 1016 296  2.7 7 11.6  92   10  207 371 -511  1
4218500 2850500  7 23 17  18.8 1015 297  1.3 6 11.5  86   58  195 368 -502  1
4218500 2850500  7 23 18  19.4 1016 195  1.0 2 11.0  80  222   86 359 -493  1
4218500 2850500  7 23 19  19.2 1016 294  1.5 2 10.9  78   98   68 350 -483  1
4218500 2850500  7 23 20  17.8 1016 273  1.6 2 11.2  84   14   32 348 -467  1
4218500 2850500  7 23 21  16.3 1016 183  1.5 1 11.1  91    0    1 340 -452  1
4218500 2850500  7 23 22  15.4 1016 185  1.7 2 10.7  95    0    0 336 -439  1
4218500 2850500  7 23 23  14.4 1016 198  1.4 2 10.4  98    0    0 334 -430  1
4218500 2850500  7 23 24  14.2 1016 204  1.4 1 10.1  99    0    0 330 -425  1
4218500 2850500  7 24  1  13.7 1016 113  1.3 0  9.8  98    0    0 324 -421  1
4218500 2850500  7 24  2  14.4 1016 204  2.1 0  9.8  98    0    0 321 -417  1
4218500 2850500  7 24  3  13.9 1016 212  1.5 2  9.9  98    0    0 326 -414  1
4218500 2850500  7 24  4  13.3 1016 137  0.9 4  9.7  99    0    0 335 -412  1
4218500 2850500  7 24  5  14.2 1016 131  1.2 4  9.6  97    0    1 340 -410  1
4218500 2850500  7 24  6  14.8 1016 133  1.5 4 10.0  97    4   40 341 -411  1
4218500 2850500  7 24  7  16.3 1016 149  1.5 4 10.8  98   25  108 342 -417  1
4218500 2850500  7 24  8  17.0 1016 132  2.5 6 11.6  98   33  177 351 -430  1
4218500 2850500  7 24  9  18.1 1016 159  2.1 6 11.9  94   90  258 358 -448  1
4218500 2850500  7 24 10  20.7 1016 156  2.6 3 11.5  82  354  248 358 -465  1
4218500 2850500  7 24 11  22.3 1016 151  2.7 1 11.2  70  582  191 354 -479  1
4218500 2850500  7 24 12  23.8 1015 149  2.4 1 10.9  62  662  183 355 -494  1
4218500 2850500  7 24 13  25.1 1015 134  2.7 1 10.6  55  675  185 360 -507  1
4218500 2850500  7 24 14  26.0 1014 156  2.7 1 10.4  51  656  177 366 -504  1
4218500 2850500  7 24 15  26.8 1014 198  2.4 2 10.6  49  547  195 373 -496  1
4218500 2850500  7 24 16  27.1 1013 127  2.6 3 10.8  48  365  228 380 -495  1
4218500 2850500  7 24 17  27.1 1013 167  2.2 2 11.1  49  289  182 381 -497  1
4218500 2850500  7 24 18  27.0 1012 169  2.2 2 11.0  49  127  159 378 -492  1
4218500 2850500  7 24 19  25.8 1012 135  2.7 3 11.0  51   22   91 380 -478  1
4218500 2850500  7 24 20  24.1 1012 115  3.5 5 11.0  56    0   17 384 -467  1
4218500 2850500  7 24 21  23.0 1012 132  3.4 7 11.3  62    0    1 390 -457  1
4218500 2850500  7 24 22  20.8 1013 218  2.6 8 12.4  75    0    0 394 -448  1
4218500 2850500  7 24 23  19.9 1013  92  1.7 7 13.7  91    0    0 391 -442  1
4218500 2850500  7 24 24  19.6 1013 134  2.0 6 13.9  95    0    0 382 -437  1
4218500 2850500  7 25  1  18.9 1013 190  2.6 4 13.6  96    0    0 369 -427  1
4218500 2850500  7 25  2  18.4 1013 318  1.8 2 13.1  97    0    0 351 -415  1
4218500 2850500  7 25  3  18.1 1013 311  2.4 4 12.7  96    0    0 348 -407  1
4218500 2850500  7 25  4  18.0 1013 318  3.3 6 12.6  97    0    0 364 -400  1
4218500 2850500  7 25  5  17.8 1013 315  4.5 6 12.6  98    0    2 371 -396  1
4218500 2850500  7 25  6  17.9 1013 322  4.6 8 12.5  97    0   20 380 -398  1
4218500 2850500  7 25  7  19.0 1014 316  4.5 7 12.3  92    1   68 386 -403  1
4218500 2850500  7 25  8  18.6 1014 320  5.7 7 12.0  88    0   84 383 -412  1
4218500 2850500  7 25  9  19.4 1015 323  5.3 7 11.3  82   27  211 384 -424  1
4218500 2850500  7 25 10  20.3 1015 338  4.7 6 11.0  76  134  265 379 -436  1
4218500 2850500  7 25 11  21.2 1015 323  4.4 6 11.2  73   81  306 374 -446  1
4218500 2850500  7 25 12  22.2 1015 333  4.0 5 10.8  66  155  314 367 -456  1
4218500 2850500  7 25 13  23.5 1015 325  3.2 5 10.5  60  296  277 365 -463  1
4218500 2850500  7 25 14  23.9 1015 296  3.4 5 10.6  58  311  258 367 -467  1
4218500 2850500  7 25 15  24.7 1015 295  4.9 3 10.1  53  288  234 361 -469  1
4218500 2850500  7 25 16  24.3 1014 322  4.5 2  9.5  49  334  160 349 -467  1
4218500 2850500  7 25 17  24.3 1015 308  5.2 2  9.4  49  375   67 344 -462  1
4218500 2850500  7 25 18  23.2 1014 321  6.2 1  9.2  50  235   66 337 -454  1
4218500 2850500  7 25 19  22.2 1014 319  5.5 1  9.2  53   74   68 329 -443  1
4218500 2850500  7 25 20  20.6 1015 298  4.0 2  8.7  55   10   28 324 -431  1
4218500 2850500  7 25 21  18.7 1015 307  3.6 2  8.2  57    0    1 319 -419  1
4218500 2850500  7 25 22  18.0 1016 298  3.4 2  8.2  62    0    0 313 -409  1
4218500 2850500  7 25 23  16.7 1016 316  3.2 2  8.2  66    0    0 308 -403  1
4218500 2850500  7 25 24  15.3 1016 345  3.6 1  8.0  70    0    0 301 -399  1
4218500 2850500  7 26  1  14.5 1016 296  1.9 0  8.0  76    0    0 292 -396  1
4218500 2850500  7 26  2  13.3 1016 309  1.5 1  8.2  83    0    0 289 -395  1
4218500 2850500  7 26  3  12.9 1016 251  1.6 2  8.2  88    0    0 290 -392  1
4218500 2850500  7 26  4  12.1 1015 216  2.1 2  8.2  90    0    0 292 -390  1
4218500 2850500  7 26  5  11.9 1015 201  2.3 2  8.2  93    0    2 292 -388  1
4218500 2850500  7 26  6  13.4 1015 200  1.8 3  8.4  92   21   48 297 -388  1
4218500 2850500  7 26  7  15.8 1015 200  2.6 2  8.4  81   98  105 302 -394  1
4218500 2850500  7 26  8  17.9 1014 201  2.9 3  8.0  67  198  154 309 -406  1
4218500 2850500  7 26  9  20.0 1014 211  3.9 2  8.0  59  343  173 319 -423  1
4218500 2850500  7 26 10  21.1 1013 219  4.6 3  8.1  53  425  213 328 -439  1
4218500 2850500  7 26 11  22.0 1013 216  4.9 5  8.2  51  276  340 344 -454  1
4218500 2850500  7 26 12  22.5 1012 218  5.2 6  8.3  50  165  385 359 -464  1
4218500 2850500  7 26 13  22.7 1012 218  4.6 6  8.2  48  116  382 366 -468  1
4218500 2850500  7 26 14  22.3 1011 272  3.7 7  8.2  48   61  347 371 -466  1
4218500 2850500  7 26 15  22.0 1011 283  3.6 7  8.4  50   21  278 374 -456  1
4218500 2850500  7 26 16  22.1 1010 271  3.8 7  8.4  51   38  260 375 -448  1
4218500 2850500  7 26 17  22.1 1010 266  4.0 8  8.2  49    6  172 378 -445  1
4218500 2850500  7 26 18  22.1 1009 271  4.4 7  7.8  47    9  132 377 -443  1
4218500 2850500  7 26 19  18.5 1009 304  5.5 6  7.8  52   25   89 366 -435  1
4218500 2850500  7 26 20  17.4 1009 303  4.3 7  8.6  67    5   29 361 -422  1
4218500 2850500  7 26 21  15.9 1010 308  3.7 8  8.9  76    0    0 364 -414  1
4218500 2850500  7 26 22  15.2 1010 306  3.1 8  9.2  83    0    0 360 -407  1
4218500 2850500  7 26 23  14.7 1010 281  2.5 8  9.1  86    0    0 359 -403  1
4218500 2850500  7 26 24  14.4 1010 254  2.1 7  8.9  85    0    0 359 -400  1
4218500 2850500  7 27  1  14.2 1014 218  1.9 6  8.5  83    0    0 321 -387  1
4218500 2850500  7 27  2  13.9 1014 189  1.9 5  8.2  81    0    0 316 -383  1
4218500 2850500  7 27  3  13.8 1013 169  1.9 5  7.9  79    0    0 308 -380  1
4218500 2850500  7 27  4  13.9 1013 170  2.0 5  7.8  79    0    0 312 -376  1
4218500 2850500  7 27  5  14.6 1013 168  2.0 6  7.8  77    1    9 322 -373  1
4218500 2850500  7 27  6  14.7 1012 171  2.4 6  7.8  76   22   45 324 -373  1
4218500 2850500  7 27  7  16.4 1012 173  2.6 5  7.8  71   83  102 323 -380  1
4218500 2850500  7 27  8  18.8 1012 190  3.3 5  7.9  63  159  159 328 -394  1
4218500 2850500  7 27  9  20.6 1012 193  3.5 5  8.0  56  228  214 336 -412  1
4218500 2850500  7 27 10  22.6 1011 177  4.2 4  8.4  52  537  133 343 -432  1
4218500 2850500  7 27 11  24.3 1011 173  4.8 3  8.2  45  713   91 344 -451  1
4218500 2850500  7 27 12  25.4 1010 195  4.5 1  7.5  38  758  100 341 -468  1
4218500 2850500  7 27 13  26.1 1010 193  4.9 0  7.1  34  752  114 336 -480  1
4218500 2850500  7 27 14  26.5 1009 178  4.6 0  7.1  33  710  121 338 -487  1
4218500 2850500  7 27 15  27.1 1008 164  4.5 1  7.8  35  601  140 346 -489  1
4218500 2850500  7 27 16  27.3 1007 159  4.7 1  8.1  36  473  149 351 -488  1
4218500 2850500  7 27 17  27.6 1007 157  4.9 0  8.0  35  336  142 349 -483  1
4218500 2850500  7 27 18  27.1 1006 156  4.0 1  8.0  35  184  128 349 -475  1
4218500 2850500  7 27 19  25.8 1006 157  4.1 1  7.9  36   63   89 349 -464  1
4218500 2850500  7 27 20  23.8 1006 148  3.6 1  8.1  41    5   28 342 -450  1
4218500 2850500  7 27 21  21.8 1006 152  3.2 2  8.4  48    0    0 339 -437  1
4218500 2850500  7 27 22  21.1 1006 146  3.0 2  8.5  53    0    0 338 -430  1
4218500 2850500  7 27 23  20.8 1006 152  3.0 3  8.5  54    0    0 337 -427  1
4218500 2850500  7 27 24  19.5 1006 171  2.2 5  8.7  58    0    0 343 -427  1
4218500 2850500  7 28  1  19.2 1006 242  3.0 5  8.9  63    0    0 350 -426  1
4218500 2850500  7 28  2  20.4 1006 296  3.3 5  9.2  63    0    0 355 -423  1
4218500 2850500  7 28  3  20.4 1007 286  4.2 7  9.5  63    0    0 368 -422  1
4218500 2850500  7 28  4  19.5 1008 282  4.4 7  9.4  64    0    0 377 -421  1
4218500 2850500  7 28  5  18.8 1009 276  4.4 7  9.2  66    0    1 375 -418  1
4218500 2850500  7 28  6  17.6 1010 283  4.9 7  9.0  68    0   16 372 -416  1
4218500 2850500  7 28  7  17.1 1011 285  4.7 6  9.1  73   76   95 365 -413  1
4218500 2850500  7 28  8  17.6 1012 278  5.4 5  9.2  74  167  141 356 -412  1
4218500 2850500  7 28  9  18.6 1013 279  4.9 5  9.3  71  212  201 355 -418  1
4218500 2850500  7 28 10  18.5 1013 281  5.4 5  9.2  69  139  275 358 -430  1
4218500 2850500  7 28 11  17.6 1014 308  5.3 7  9.2  71   38  279 364 -445  1
4218500 2850500  7 28 12  20.6 1014 293  4.6 6  9.0  65  145  333 370 -460  1
4218500 2850500  7 28 13  21.7 1014 278  4.4 5  8.5  54  289  325 368 -471  1
4218500 2850500  7 28 14  21.8 1015 303  4.2 4  8.2  50  381  251 364 -476  1
4218500 2850500  7 28 15  22.2 1015 287  3.8 5  7.7  47  145  290 361 -478  1
4218500 2850500  7 28 16  21.9 1015 281  4.0 5  7.6  46  117  256 362 -476  1
4218500 2850500  7 28 17  22.7 1015 312  3.2 4  8.1  48  290  146 360 -473  1
4218500 2850500  7 28 18  22.6 1015 272  2.4 2  8.2  48  197  107 351 -465  1
4218500 2850500  7 28 19  21.9 1015 317  1.4 1  8.0  48   67   80 336 -453  1
4218500 2850500  7 28 20  19.8 1016 262  1.6 2  8.3  54    3   26 331 -441  1
4218500 2850500  7 28 21  18.1 1016 268  1.0 1  8.5  62    0    0 323 -428  1
4218500 2850500  7 28 22  16.3 1016 188  1.2 1  8.5  70    0    0 314 -419  1
4218500 2850500  7 28 23  15.5 1017 199  1.5 1  8.6  76    0    0 310 -412  1
4218500 2850500  7 28 24  15.0 1017 184  2.3 0  8.5  79    0    0 304 -406  1
4218500 2850500  7 29  1  13.6 1017 192  1.8 1  8.5  84    0    0 302 -401  1
4218500 2850500  7 29  2  13.4 1018 164  2.2 1  8.5  88    0    0 304 -398  1
4218500 2850500  7 29  3  13.0 1017 162  2.1 1  8.4  89    0    0 304 -396  1
4218500 2850500  7 29  4  12.0 1017 155  2.3 1  8.3  92    0    0 303 -393  1
4218500 2850500  7 29  5  12.2 1017 150  2.2 1  8.3  94    0    9 301 -390  1
4218500 2850500  7 29  6  14.0 1017 129  1.9 2  8.6  91   30   47 307 -390  1
4218500 2850500  7 29  7  16.6 1017 165  1.9 3  8.8  82  115   99 319 -395  1
4218500 2850500  7 29  8  19.3 1018 170  2.3 3  8.6  67  252  127 328 -409  1
4218500 2850500  7 29  9  22.0 1018 160  2.6 4  8.3  55  334  175 339 -428  1
4218500 2850500  7 29 10  23.5 1017 182  4.0 5  8.2  48  389  228 352 -447  1
4218500 2850500  7 29 11  24.5 1017 168  4.0 6  7.7  41  465  249 361 -465  1
4218500 2850500  7 29 12  25.2 1017 157  4.3 5  7.2  37  469  284 363 -480  1
4218500 2850500  7 29 13  25.7 1016 181  4.3 5  7.3  36  344  349 365 -490  1
4218500 2850500  7 29 14  26.2 1016 163  4.0 5  7.4  36  347  302 368 -496  1
4218500 2850500  7 29 15  26.2 1015 143  4.1 5  7.5  35  385  252 370 -495  1
4218500 2850500  7 29 16  26.4 1014 150  4.8 5  7.3  34  359  223 370 -493  1
4218500 2850500  7 29 17  25.8 1014 160  3.8 5  7.2  34  238  198 369 -490  1
4218500 2850500  7 29 18  25.3 1014 122  4.3 4  7.2  35  152  146 363 -481  1
4218500 2850500  7 29 19  23.9 1013 135  4.0 3  7.1  37   60   92 354 -471  1
4218500 2850500  7 29 20  22.4 1013 128  3.4 5  7.2  41    2   27 350 -459  1
4218500 2850500  7 29 21  20.3 1013 119  3.7 5  7.6  48    0    0 349 -448  1
4218500 2850500  7 29 22  20.6 1013 130  4.0 5  7.8  52    0    0 347 -438  1
4218500 2850500  7 29 23  19.7 1012 129  4.1 5  7.9  54    0    0 346 -432  1
4218500 2850500  7 29 24  19.4 1012 129  4.0 5  7.9  56    0    0 344 -427  1
4218500 2850500  7 30  1  18.5 1012 130  3.9 3  7.9  58    0    0 339 -424  1
4218500 2850500  7 30  2  18.1 1011 128  4.0 2  8.0  61    0    0 332 -422  1
4218500 2850500  7 30  3  17.8 1010 130  3.7 2  8.0  62    0    0 329 -420  1
4218500 2850500  7 30  4  17.3 1010 129  3.3 3  8.0  64    0    0 330 -418  1
4218500 2850500  7 30  5  16.4 1009 128  3.4 2  8.1  67    2    9 327 -416  1
4218500 2850500  7 30  6  17.4 1009 139  3.9 1  8.3  69   58   43 322 -414  1
4218500 2850500  7 30  7  18.7 1009 141  3.9 2  8.7  67  189   60 325 -418  1
4218500 2850500  7 30  8  20.8 1008 179  3.7 2  9.3  64  193  130 331 -427  1
4218500 2850500  7 30  9  22.0 1008 226  3.0 5  9.6  60   55  221 346 -442  1
4218500 2850500  7 30 10  21.8 1009 260  3.1 7  9.6  58   43  259 364 -460  1
4218500 2850500  7 30 11  22.0 1009 261  3.7 6  9.9  60  119  308 366 -473  1
4218500 2850500  7 30 12  24.1 1010 266  5.7 5 10.2  57  353  292 364 -481  1
4218500 2850500  7 30 13  24.6 1011 244  8.0 6  9.5  50  179  336 367 -488  1
4218500 2850500  7 30 14  25.2 1011 246  6.8 6  8.2  41  155  320 369 -488  1
4218500 2850500  7 30 15  24.4 1012 275  6.7 4  7.9  40  217  287 363 -483  1
4218500 2850500  7 30 16  24.7 1012 288  6.5 5  7.9  41  156  255 359 -480  1
4218500 2850500  7 30 17  24.1 1012 291  5.5 6  7.2  38   81  201 362 -474  1
4218500 2850500  7 30 18  23.6 1013 285  5.5 6  6.7  36   24  137 362 -465  1
4218500 2850500  7 30 19  22.8 1014 268  3.9 6  6.6  37    1   63 359 -454  1
4218500 2850500  7 30 20  21.4 1014 284  3.5 5  6.3  38    0    9 351 -442  1
4218500 2850500  7 30 21  19.1 1014 278  4.1 4  6.1  41    0    0 339 -430  1
4218500 2850500  7 30 22  16.7 1015 325  1.7 4  6.5  51    0    0 330 -420  1
4218500 2850500  7 30 23  15.6 1015 321  1.3 5  7.0  61    0    0 329 -412  1
4218500 2850500  7 30 24  16.0 1016 229  1.3 7  7.3  66    0    0 336 -405  1
4218500 2850500  7 31  1  16.1 1016 297  2.5 7  7.7  68    0    0 341 -400  1
4218500 2850500  7 31  2  15.9 1016 306  4.2 7  7.8  69    0    0 340 -396  1
4218500 2850500  7 31  3  14.7 1017 304  2.7 7  7.7  71    0    0 337 -392  1
4218500 2850500  7 31  4  14.0 1017 274  2.8 6  7.9  78    0    0 332 -389  1
4218500 2850500  7 31  5  13.7 1018 279  3.2 4  8.1  83    1    8 319 -385  1
4218500 2850500  7 31  6  13.6 1018 281  3.0 1  8.2  85   44   47 300 -384  1
4218500 2850500  7 31  7  14.4 1019 291  4.2 1  8.1  82  169   77 290 -388  1
4218500 2850500  7 31  8  15.4 1019 289  4.9 1  7.7  73  314   93 290 -398  1
4218500 2850500  7 31  9  16.6 1019 292  4.6 1  7.3  65  472   90 293 -412  1
4218500 2850500  7 31 10  17.7 1019 290  3.6 2  7.3  60  594   92 302 -427  1
4218500 2850500  7 31 11  19.2 1019 280  3.0 2  7.2  55  648  120 312 -442  1
4218500 2850500  7 31 12  19.9 1019 342  3.3 3  6.7  48  633  170 319 -456  1
4218500 2850500  7 31 13  20.2 1019 145  2.5 4  6.6  45  505  255 329 -467  1
4218500 2850500  7 31 14  20.4 1019 289  1.0 5  6.3  43  483  213 336 -471  1
4218500 2850500  7 31 15  21.8 1018 342  1.7 5  6.4  41  306  267 342 -472  1
4218500 2850500  7 31 16  21.5 1018 287  2.4 5  6.4  40  144  273 345 -473  1
4218500 2850500  7 31 17  21.5 1018 358  1.3 4  6.0  38  189  204 341 -468  1
4218500 2850500  7 31 18  21.4 1017 296  2.3 3  5.9  37  154  136 332 -459  1
4218500 2850500  7 31 19  21.0 1017 287  1.9 1  5.7  37   52   88 318 -447  1
4218500 2850500  7 31 20  19.5 1017 301  1.5 1  5.5  38    0   21 305 -434  1
4218500 2850500  7 31 21  17.0 1017 293  1.2 1  5.7  44    0    0 298 -421  1
4218500 2850500  7 31 22  15.0 1018  64  1.3 0  6.2  55    0    0 288 -411  1
4218500 2850500  7 31 23  14.6 1017  86  2.0 0  6.5  62    0    0 282 -405  1
4218500 2850500  7 31 24  14.5 1017 120  2.0 0  6.7  65    0    0 282 -400  1
4218500 2850500  8  1  1  14.8 1017 117  1.9 0  7.0  67    0    0 283 -394  1
4218500 2850500  8  1  2  12.4 1017 120  2.0 0  7.0  73    0    0 278 -392  1
4218500 2850500  8  1  3  11.9 1017 113  1.9 0  7.0  79    0    0 273 -389  1
4218500 2850500  8  1  4  11.7 1017 118  2.1 0  7.1  82    0    0 271 -387  1
4218500 2850500  8  1  5  12.0 1016 134  2.0 1  7.2  83    2    9 274 -385  1
4218500 2850500  8  1  6  13.3 1016 114  2.3 2  7.4  81   48   44 282 -384  1
4218500 2850500  8  1  7  16.2 1016 120  2.8 4  7.5  72  165   80 297 -389  1
4218500 2850500  8  1  8  18.7 1016 128  3.1 2  7.3  59  304  105 304 -403  1
4218500 2850500  8  1  9  20.7 1015 132  3.7 2  7.1  50  433  127 305 -421  1
4218500 2850500  8  1 10  22.0 1015 132  4.5 2  7.0  44  546  140 314 -441  1
4218500 2850500  8  1 11  23.5 1014 130  4.3 1  7.0  41  636  149 319 -460  1
4218500 2850500  8  1 12  24.5 1013 111  4.2 1  6.9  37  701  144 324 -477  1
4218500 2850500  8  1 13  25.2 1012 130  4.0 2  6.8  34  659  174 336 -489  1
4218500 2850500  8  1 14  26.4 1012 116  4.0 3  6.9  33  562  209 349 -498  1
4218500 2850500  8  1 15  26.2 1011 120  3.7 4  7.0  33  258  317 358 -501  1
4218500 2850500  8  1 16  25.7 1010 123  3.6 4  6.8  33  174  279 360 -498  1
4218500 2850500  8  1 17  26.0 1009 143  2.8 6  6.7  32   67  221 362 -493  1
4218500 2850500  8  1 18  25.9 1009 131  3.2 6  6.5  31   47  150 365 -487  1
4218500 2850500  8  1 19  24.7 1009 131  2.7 7  6.5  32   13   74 364 -476  1
4218500 2850500  8  1 20  23.2 1008 103  2.8 7  6.8  36    0    7 364 -462  1
4218500 2850500  8  1 21  21.9 1008 101  3.1 7  7.3  42    0    0 360 -449  1
4218500 2850500  8  1 22  22.3 1008 113  3.0 7  7.7  46    0    0 360 -439  1
4218500 2850500  8  1 23  21.8 1008 117  3.1 6  7.8  47    0    0 358 -431  1
4218500 2850500  8  1 24  20.7 1008 124  3.1 3  7.9  50    0    0 346 -426  1
4218500 2850500  8  2  1  17.6 1007 112  2.8 0  8.2  59    0    0 326 -422  1
4218500 2850500  8  2  2  16.9 1007 108  2.8 0  8.5  69    0    0 315 -418  1
4218500 2850500  8  2  3  16.1 1006  91  2.7 0  8.7  73    0    0 314 -415  1
4218500 2850500  8  2  4  16.0 1006  92  2.5 0  8.7  76    0    0 317 -412  1
4218500 2850500  8  2  5  15.5 1006  90  2.5 1  8.6  77    2    9 320 -410  1
4218500 2850500  8  2  6  16.5 1005 100  2.4 1  8.8  77   45   48 322 -411  1
4218500 2850500  8  2  7  18.2 1005  99  2.4 1  9.1  73  140   89 325 -416  1
4218500 2850500  8  2  8  20.6 1005 106  1.9 2  9.6  68  253  127 333 -427  1
4218500 2850500  8  2  9  23.5 1005 123  1.9 3 10.3  61  373  157 346 -444  1
4218500 2850500  8  2 10  25.9 1004 101  2.5 3 10.7  54  477  179 358 -464  1
4218500 2850500  8  2 11  27.6 1004 162  3.0 3 10.8  48  576  189 367 -485  1
4218500 2850500  8  2 12  28.9 1004 129  2.8 4 11.0  45  563  230 377 -503  1
4218500 2850500  8  2 13  29.8 1004 201  2.9 4 10.5  40  437  310 384 -518  1
4218500 2850500  8  2 14  30.7 1004 176  3.3 4  9.0  33  425  297 387 -528  1
4218500 2850500  8  2 15  31.1 1003 261  2.6 5  8.1  29  292  314 390 -531  1
4218500 2850500  8  2 16  30.8 1003 264  2.5 6  8.2  29  100  291 395 -528  1
4218500 2850500  8  2 17  30.4 1003 297  1.9 7  8.7  31   37  211 401 -524  1
4218500 2850500  8  2 18  28.8 1003 312  1.7 7  9.7  37    4  114 403 -517  1
4218500 2850500  8  2 19  27.5 1003 268  4.1 7 10.6  44    0   54 401 -504  1
4218500 2850500  8  2 20  22.7 1004 259  5.7 7 11.3  56    0    5 393 -490  1
4218500 2850500  8  2 21  21.7 1005 280  4.8 7 12.3  73    0    0 385 -477  1
4218500 2850500  8  2 22  20.4 1006 281  3.2 7 12.8  81    0    0 383 -466  1
4218500 2850500  8  2 23  20.2 1005 256  3.1 8 12.8  84    0    0 384 -456  1
4218500 2850500  8  2 24  20.5 1006 269  3.6 8 12.5  83    0    0 389 -448  1
4218500 2850500  8  3  1  20.9 1005 300  4.1 7 12.5  81    0    0 386 -445  1
4218500 2850500  8  3  2  20.0 1006 301  4.3 7 12.5  82    0    0 380 -441  1
4218500 2850500  8  3  3  19.7 1006 312  4.2 7 12.3  84    0    0 378 -435  1
4218500 2850500  8  3  4  19.0 1006 299  4.0 7 11.8  83    0    0 375 -431  1
4218500 2850500  8  3  5  18.4 1006 302  3.4 8 11.6  85    0    0 379 -428  1
4218500 2850500  8  3  6  18.1 1007 303  3.9 8 12.0  90    0    7 385 -425  1
4218500 2850500  8  3  7  17.9 1007 299  3.6 8 12.0  92    0   20 386 -425  1
4218500 2850500  8  3  8  17.7 1008 307  3.5 6 11.9  92    2  112 368 -426  1
4218500 2850500  8  3  9  17.7 1008 311  3.6 7 11.9  93    0  118 359 -429  1
4218500 2850500  8  3 10  17.9 1008 303  3.8 8 12.0  93    0  110 374 -436  1
4218500 2850500  8  3 11  17.6 1009 282  4.5 8 11.9  93    0  134 381 -445  1
4218500 2850500  8  3 12  17.6 1009 303  4.7 7 11.9  94    0  174 376 -452  1
4218500 2850500  8  3 13  17.9 1009 294  4.8 7 11.8  92    0  201 372 -454  1
4218500 2850500  8  3 14  18.4 1010 295  4.3 7 11.5  88    0  205 374 -451  1
4218500 2850500  8  3 15  19.1 1010 311  4.8 7 11.4  84    2  193 375 -448  1
4218500 2850500  8  3 16  18.5 1010 305  3.8 7 11.3  83    0  122 374 -453  1
4218500 2850500  8  3 17  18.3 1010 306  3.1 7 11.4  85    0  123 373 -455  1
4218500 2850500  8  3 18  18.7 1011 288  3.0 6 11.2  83   22  107 369 -452  1
4218500 2850500  8  3 19  18.4 1011 330  2.7 7 10.8  81   35   53 370 -449  1
4218500 2850500  8  3 20  17.3 1011 306  1.7 6 10.7  83    0   13 368 -442  1
4218500 2850500  8  3 21  16.2 1011 349  2.1 4 10.2  85    0    0 352 -434  1
4218500 2850500  8  3 22  15.5 1012 336  2.0 2  9.7  86    0    0 330 -429  1
4218500 2850500  8  3 23  14.4 1012 305  2.5 2  9.4  88    0    0 318 -426  1
4218500 2850500  8  3 24  14.0 1012 319  2.5 1  9.1  90    0    0 309 -424  1
4218500 2850500  8  4  1  13.4 1012 329  2.5 2  8.9  90    0    0 306 -421  1
4218500 2850500  8  4  2  13.4 1013 321  2.5 2  8.6  90    0    0 308 -417  1
4218500 2850500  8  4  3  12.5 1013 328  2.5 2  8.5  91    0    0 305 -413  1
4218500 2850500  8  4  4  13.0 1013 319  2.5 2  8.5  92    0    0 304 -409  1
4218500 2850500  8  4  5  12.7 1013 311  2.7 3  8.5  92    1    8 308 -403  1
4218500 2850500  8  4  6  13.9 1013 314  2.9 3  8.8  92   35   34 314 -397  1
